"sample","Temp_C_Avg.1_T0","TIMESTAMP_T0","CO2_calc_T0","delta13C_calc_T0","time_T0","date_T0","doe_T0","sampling_id_T0","event_id_T0","event","crop_T0","fert_T0","addition_T0","dry_weight_g_T0","unique_soil_T0","CO2C_ug_g_T0","Temp_C_Avg.1_T1","TIMESTAMP_T1","CO2_calc_T1","delta13C_calc_T1","time_T1","date_T1","doe_T1","sampling_id_T1","event_id_T1","crop_T1","fert_T1","addition_T1","dry_weight_g_T1","unique_soil_T1","CO2C_ug_g_T1","CO2_flux_ug_g","sample_date","time_dif","CO2_flux_ug_g_d","diff.day","CO2_flux_ug_g_int","cum_CO2_flux_ug_g","atom_percent13C_calc_T1","atom_percent13C_calc_T0","soil_atom_percent13C","soil_Rsample","soil_delta13C","pglu","psoil","CO2_flux_ug_g_d_glu","CO2_flux_ug_g_int_glu","cum_CO2_flux_ug_g_glu","cum_pglu","CO2_flux_ug_g_d_soil","cum_CO2_flux_ug_g_soil","cum_psoil"
46,22.00532,"1/27/21 7:37",451.955062244166,-10.4723546883934,2021-01-27 07:37:00,2021-01-27,15,7,3.5,4,"Mxg","112N","Cntrl",11.19816387,16,9.31023249257589,22.08309,"1/28/21 7:52",840.780476772517,-11.3298001503043,2021-01-28 07:52:00,2021-01-28,16,8,4,"Mxg","112N","Cntrl",11.19816387,16,17.3154376626491,8.0052051700732,"46 2021-01-27",24.25,7.92267728172193,6,47.5360636903316,134.500564337363,1.09327825088294,1.09421604490572,1.09218757547902,0.0110424803532329,-12.3270079306552,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,21.93866,"1/27/21 7:39",451.074322756273,2.07596130186216,2021-01-27 07:39:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+C",11.19816387,16,9.29418840690865,22.14769,"1/28/21 7:53",1164.10835886711,7802.18969353547,2021-01-28 07:53:00,2021-01-28,16,8,4,"Mxg","112N","+C",11.19816387,16,23.9689629763227,14.674774569414,"47 2021-01-27",24.2333333333333,14.533476877549,6,87.2008612652937,263.233088563727,8.95940686602465,1.10793819056086,13.9320917134496,0.161873246263459,13478.4349492821,13.1159030419594,86.8840969580406,1.90619673588491,11.4371804153095,69.3302142819166,26.3379557107359,12.627280141664,193.902874281811,73.6620442892641
48,21.90178,"1/27/21 7:40",469.194580586141,-11.4896017862874,2021-01-27 07:40:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+N",11.19816387,16,9.66875676032531,22.16529,"1/28/21 7:54",807.485091415074,-0.406309388024106,2021-01-28 07:54:00,2021-01-28,16,8,4,"Mxg","112N","+N",11.19816387,16,16.6251076469987,6.95635088667335,"48 2021-01-27",24.2333333333333,6.88937089189108,6,41.3362253513465,118.746464344378,1.10522401847899,1.09310347276413,1.12207058217719,0.0113480388271049,15.0030703205541,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,22.20065,"1/27/21 7:54",467.445906906193,-7.12953044178455,2021-01-27 07:54:00,2021-01-27,15,7,3.5,4,"Mxg","0N","Cntrl",9.702276927,17,11.1066342153332,21.99836,"1/28/21 8:06",1634.01350031548,-10.2295401348953,2021-01-28 08:06:00,2021-01-28,16,8,4,"Mxg","0N","Cntrl",9.702276927,17,38.8511881292578,27.7445539139246,"49 2021-01-27",24.2,27.5152600799253,6,165.091560479552,487.435975693824,1.09448160962858,1.09787194506303,1.09312439856459,0.0110520567141312,-11.4704691169976,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,22.24977,"1/27/21 7:54",473.034007264304,133.675372610023,2021-01-27 07:54:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+C",9.702276927,17,11.2375399838626,22.03521,"1/28/21 8:06",2207.64540318246,8206.18457812418,2021-01-28 08:06:00,2021-01-28,16,8,4,"Mxg","0N","+C",9.702276927,17,52.4836175773613,41.2460775934986,"50 2021-01-27",24.2,40.9052009191722,6,245.431205515033,606.59108089599,9.33224238241136,1.25161901760455,11.5338172582455,0.1303754372664,10661.1752159065,10.6664257420587,89.3335742579413,4.3631228806834,26.1787372841004,75.9401986992423,12.5191749583709,36.5420780384888,530.650882196748,87.4808250416291
51,22.22963,"1/27/21 7:56",476.708354460294,-9.75571782634288,2021-01-27 07:56:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+N",9.702276927,17,11.32560106104,22.0743,"1/28/21 8:08",1587.97233775106,-4.0676676756064,2021-01-28 08:08:00,2021-01-28,16,8,4,"Mxg","0N","+N",9.702276927,17,37.746776532327,26.421175471287,"51 2021-01-27",24.2,26.2028186492102,6,157.216911895261,434.691927059963,1.10122033283879,1.09499982194783,1.10388679348978,0.0111620847139331,-1.62923052753006,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,22.12619,"1/27/21 7:57",470.564829795403,-10.6031461926804,2021-01-27 07:57:00,2021-01-27,15,7,3.5,4,"Mxg","0N","Cntrl",10.78286589,18,10.0628161369832,22.11877,"1/28/21 8:08",1146.95963275346,-10.69275522392,2021-01-28 08:08:00,2021-01-28,16,8,4,"Mxg","0N","Cntrl",10.78286589,18,24.5278295519805,14.4650134149974,"52 2021-01-27",24.1833333333333,14.3553544573372,6,86.132126744023,273.299248098353,1.09397499301613,1.09407299848374,1.09390681395727,0.0110600548330185,-10.7550930638252,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,22.08253,"1/27/21 7:58",452.221525769163,-1.64027377899301,2021-01-27 07:58:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+C",10.78286589,18,9.67198298817279,22.12429,"1/28/21 8:09",1055.59120872184,11045.7998643802,2021-01-28 08:09:00,2021-01-28,16,8,4,"Mxg","0N","+C",10.78286589,18,22.5734860052116,12.9015030170388,"53 2021-01-27",24.1833333333333,12.8036969983018,6,76.8221819898108,294.296798738549,11.8690883588654,1.10387471788423,19.9395405427779,0.24905603437652,21276.328396959,19.2516101149445,80.7483898850555,2.46491782641191,14.7895069584714,65.4911519773909,22.2534367543606,10.3387791718899,228.805646761158,77.7465632456394
54,21.97754,"1/27/21 7:59",487.355495396978,-11.7681786163921,2021-01-27 07:59:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+N",10.78286589,18,10.4271262262499,22.15859,"1/28/21 8:10",1282.1051595341,-4.18597293599476,2021-01-28 08:10:00,2021-01-28,16,8,4,"Mxg","0N","+N",10.78286589,18,27.4142310783633,16.9871048521134,"54 2021-01-27",24.1833333333333,16.8583259731519,6,101.149955838911,286.049607602679,1.10109096094174,1.09279878645702,1.10618091304334,0.0111855414550295,0.468811662433621,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,21.94291,"1/27/21 8:00",473.586415289869,-10.2960580457002,2021-01-27 08:00:00,2021-01-27,15,7,3.5,4,"Mxg","336N","Cntrl",9.460169749,19,11.5505918229777,22.16412,"1/28/21 8:11",1611.63212399946,0.791966794420285,2021-01-28 08:11:00,2021-01-28,16,8,4,"Mxg","336N","Cntrl",9.460169749,19,39.2776484416028,27.7270566186252,"55 2021-01-27",24.1833333333333,27.5168583947762,6,165.101150368657,443.796198725621,1.10653425992284,1.09440885955716,1.11158548307431,0.0112408059984019,5.4118403264598,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,21.88867,"1/27/21 8:01",461.228089058036,74.9188209957004,2021-01-27 08:01:00,2021-01-27,15,7,3.5,4,"Mxg","336N","+C",9.460169749,19,11.2512450175514,22.17069,"1/28/21 8:12",1704.4239268297,7910.97256739028,2021-01-28 08:12:00,2021-01-28,16,8,4,"Mxg","336N","+C",9.460169749,19,41.5381857025768,30.2869406850254,"56 2021-01-27",24.1833333333333,30.0573360347598,6,180.344016208559,531.030234861745,9.06010085177242,1.18751997543764,11.984672774744,0.136165746950777,11179.0781062026,11.1269069646318,88.8730930353682,3.34445181663447,20.0667108998068,95.671303631407,18.0161688263033,26.7128842181254,435.358931230338,81.9838311736967
57,21.83952,"1/27/21 8:02",458.462194028841,-11.021980621517,2021-01-27 08:02:00,2021-01-27,15,7,3.5,4,"Mxg","336N","+N",9.460169749,19,11.1856368888761,22.1494,"1/28/21 8:13",1465.02174475453,1.16326033765679,2021-01-28 08:13:00,2021-01-28,16,8,4,"Mxg","336N","+N",9.460169749,19,35.7063355590591,24.520698670183,"57 2021-01-27",24.1833333333333,24.3348077774387,6,146.008846664632,400.896845726728,1.10694023957332,1.09361491727339,1.11301886802837,0.0112554641196193,6.72290722245905,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,21.81359,"1/27/21 8:03",456.291970756228,-10.3760051365452,2021-01-27 08:03:00,2021-01-27,15,7,3.5,4,"Mxg","112N","Cntrl",10.19498156,20,10.3311978033478,22.11143,"1/28/21 8:14",1159.05631561546,-9.64290062509121,2021-01-28 08:14:00,2021-01-28,16,8,4,"Mxg","112N","Cntrl",10.19498156,20,26.2164618567892,15.8852640534414,"58 2021-01-27",24.1833333333333,15.7648382060342,6,94.5890292362052,254.025363295827,1.09512320762048,1.0943214219645,1.0956446598406,0.0110778201432321,-9.16610974373622,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,21.78794,"1/27/21 8:04",444.837857189488,3.47402867084767,2021-01-27 08:04:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+C",10.19498156,20,10.072733829641,22.0541,"1/28/21 8:15",1359.40840575541,7475.95249266557,2021-01-28 08:15:00,2021-01-28,16,8,4,"Mxg","112N","+C",10.19498156,20,30.7541569567557,20.6814231271147,"59 2021-01-27",24.1833333333333,20.5246377002379,6,123.147826201427,334.915842051912,8.65608645739785,1.10946680411664,12.3316116189801,0.140662008811946,11581.2374276134,11.4812529076351,88.5187470923649,2.35648556274013,14.1389133764408,56.5417722580154,16.882382126687,18.1681521374978,278.374069793897,83.117617873313
60,21.77631,"1/27/21 8:05",453.395155907307,-11.1473518691257,2021-01-27 08:05:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+N",10.19498156,20,10.2669067877983,22.04166,"1/28/21 8:16",1017.53914673841,-4.68469504706881,2021-01-28 08:16:00,2021-01-28,16,8,4,"Mxg","112N","+N",10.19498156,20,23.0209532857044,12.7540464979061,"60 2021-01-27",24.1833333333333,12.6573583438903,6,75.9441500633417,201.113060987046,1.10054558311489,1.09347779731739,1.10623509490951,0.0111860954628553,0.518363805558586,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,22.04536,"1/27/21 8:12",470.577918286054,-5.53209137383981,2021-01-27 08:12:00,2021-01-27,15,7,3.5,4,"Mxg","0N","Cntrl",9.794144696,21,11.0820015504772,22.02655,"1/28/21 8:17",1493.82783832879,-7.35902508749897,2021-01-28 08:17:00,2021-01-28,16,8,4,"Mxg","0N","Cntrl",9.794144696,21,35.1815431879959,24.0995416375187,"61 2021-01-27",24.0833333333333,24.0161522200879,6,144.096913320527,436.901858662057,1.09762096548234,1.09961889862305,1.09670223024264,0.0110886315721819,-8.19910269116708,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,22.09428,"1/27/21 8:13",458.204754910136,137.437954181197,2021-01-27 08:13:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+C",9.794144696,21,10.7888284709811,22.00219,"1/28/21 8:18",1641.46741320381,9810.74761786652,2021-01-28 08:18:00,2021-01-28,16,8,4,"Mxg","0N","+C",9.794144696,21,38.6618333619751,27.873004890994,"62 2021-01-27",24.0833333333333,27.7765585072881,6,166.659351043729,499.583947865515,10.7833809262682,1.25572088209277,14.4712606632549,0.169197637840521,14133.5507849093,13.6665831780438,86.3334168219562,3.79610647239654,22.7766388343792,97.0868042850228,19.4335315815948,23.9804520348916,402.497143580492,80.5664684184052
63,22.08561,"1/27/21 8:14",450.796291831232,-7.76655254710379,2021-01-27 08:14:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+N",9.794144696,21,10.6147014867224,21.94182,"1/28/21 8:19",1456.49763775355,5.16200337421124,2021-01-28 08:19:00,2021-01-28,16,8,4,"Mxg","0N","+N",9.794144696,21,34.3122188168294,23.697517330107,"63 2021-01-27",24.0833333333333,23.6155190002451,6,141.69311400147,418.509758895497,1.11131233247497,1.09717528279082,1.11764466510753,0.0113027714734577,10.9542206790252,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,22.09202,"1/27/21 8:16",449.423490346916,-9.78369668824519,2021-01-27 08:16:00,2021-01-27,15,7,3.5,4,"Mxg","336N","Cntrl",10.12950002,22,10.2318059654621,21.91019,"1/28/21 8:20",1018.95947205204,-9.14931994940982,2021-01-28 08:20:00,2021-01-28,16,8,4,"Mxg","336N","Cntrl",10.12950002,22,23.2124503849144,12.9806444194523,"64 2021-01-27",24.0666666666667,12.9446869556865,6,77.668121734119,220.426709907458,1.09566302224661,1.09496922203901,1.09620990026541,0.0110835985067912,-8.64927535117754,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,22.10873,"1/27/21 8:17",456.830627076361,5.42586289757607,2021-01-27 08:17:00,2021-01-27,15,7,3.5,4,"Mxg","336N","+C",10.12950002,22,10.3998520368694,21.90242,"1/28/21 8:20",1211.77489208272,6815.9064367597,2021-01-28 08:20:00,2021-01-28,16,8,4,"Mxg","336N","+C",10.12950002,22,27.6056173674556,17.2057653305862,"65 2021-01-27",24.05,17.1699945086931,6,103.019967052159,322.484432315581,8.0361826522591,1.11160081412321,12.2216765928156,0.139233424818585,11453.4605349217,11.3689707830978,88.6310292169022,1.95205165915281,11.7123099549169,62.9223034080476,19.5117336226861,15.2179428495403,259.562128907534,80.4882663773139
66,22.19216,"1/27/21 8:18",461.234047830646,-9.6034660967339,2021-01-27 08:18:00,2021-01-27,15,7,3.5,4,"Mxg","336N","+N",10.12950002,22,10.4971307718774,21.90186,"1/28/21 8:22",982.894259698035,5.55958319950811,2021-01-28 08:22:00,2021-01-28,16,8,4,"Mxg","336N","+N",10.12950002,22,22.3914973990595,11.8943666271821,"66 2021-01-27",24.0666666666667,11.8614182431732,6,71.1685094590395,198.415960135316,1.11174701192971,1.09516633621756,1.12637994924297,0.0113921180256649,18.94564776123,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,22.15714,"1/27/21 8:19",470.690545448264,-9.87600924305221,2021-01-27 08:19:00,2021-01-27,15,7,3.5,4,"Mxg","0N","Cntrl",9.497756921,23,11.4262357954838,21.92686,"1/28/21 8:38",1798.524970541,-7.02512725514226,2021-01-28 08:38:00,2021-01-28,16,8,4,"Mxg","0N","Cntrl",9.497756921,23,43.6941176022822,32.2678818067984,"67 2021-01-27",24.3166666666667,31.8476695008839,6,191.086017005304,485.761062637898,1.09798612189351,1.09486826155225,1.09909017352138,0.0111130441110171,-6.01557104754724,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,22.04454,"1/27/21 8:21",458.450265337599,38.0495838653159,2021-01-27 08:21:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+C",9.497756921,23,11.1333423221098,22.01638,"1/28/21 8:26",1518.51446825438,7491.33055715086,2021-01-28 08:26:00,2021-01-28,16,8,4,"Mxg","0N","+C",9.497756921,23,36.8802367126164,25.7468943905066,"68 2021-01-27",24.0833333333333,25.6578047905395,6,153.946828743237,485.046612213009,8.67042966102092,1.14725586227706,11.9235625624021,0.135377439293567,11108.5694743045,11.0644920572808,88.9355079427192,2.83890577312185,17.0334346387311,80.6162439173981,16.6203086234515,22.8188990174176,404.430368295611,83.3796913765485
69,21.79875,"1/27/21 8:26",472.594810915094,-11.0502915533818,2021-01-27 08:26:00,2021-01-27,15,7,3.5,4,"Mxg","0N","+N",9.497756921,23,11.486402843977,21.93121,"1/28/21 8:38",1758.6489661049,-5.33756109297001,2021-01-28 08:38:00,2021-01-28,16,8,4,"Mxg","0N","+N",9.497756921,23,42.7247234337181,31.2383205897411,"69 2021-01-27",24.2,30.9801526509829,6,185.880915905897,503.735496549093,1.09983163201606,1.09358395331922,1.10212891794555,0.0111441116566719,-3.23679537473509,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,21.78848,"1/27/21 8:27",491.222126478912,-10.0808569338391,2021-01-27 08:27:00,2021-01-27,15,7,3.5,4,"Mxg","112N","Cntrl",9.390268296,24,12.0762247530361,22.08834,"1/28/21 8:34",1620.83904736959,-7.50115181217492,2021-01-28 08:34:00,2021-01-28,16,8,4,"Mxg","112N","Cntrl",9.390268296,24,39.8063025840042,27.7300778309681,"70 2021-01-27",24.1166666666667,27.5959309444326,6,165.575585666596,449.729116415209,1.09746553243408,1.09464422278985,1.09869418997949,0.0111089957911169,-6.37766507903015,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,21.81907,"1/27/21 8:29",502.283407319354,83.938732075785,2021-01-27 08:29:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+C",9.390268296,24,12.3468751562506,22.05627,"1/28/21 8:36",1741.26425047329,7514.99692351457,2021-01-28 08:36:00,2021-01-28,16,8,4,"Mxg","112N","+C",9.390268296,24,42.7684794845248,30.4216043282741,"71 2021-01-27",24.1166666666667,30.2744369265478,6,181.646621559287,537.207979038785,8.69249461024874,1.19736543602429,11.7344585775505,0.132944956643816,10891.0008357393,10.8713507271843,89.1286492728157,3.2912402189652,19.7474413137912,93.5230717446569,17.4090995282676,26.9831967075826,443.684907294128,82.5909004717324
72,21.83916,"1/27/21 8:30",476.454384287479,-10.4574454150144,2021-01-27 08:30:00,2021-01-27,15,7,3.5,4,"Mxg","112N","+N",9.390268296,24,11.7111616203372,22.10008,"1/28/21 8:30",1464.28385990097,-2.53630035149977,2021-01-28 08:30:00,2021-01-28,16,8,4,"Mxg","112N","+N",9.390268296,24,35.9600225583953,24.2488609380582,"72 2021-01-27",24,24.2488609380582,6,145.493165628349,397.908035057319,1.10289491841045,1.09423235112368,1.10707856752294,0.0111947200212792,1.28977051413681,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,21.36911,"2/4/21 16:19",495.21722359059,-5.87079957862191,2021-02-04 16:19:00,2021-02-04,23,9,4.5,5,"Corn","0N","Cntrl",9.63592361,1,11.8809623108232,21.8416,"2/5/21 20:02",2145.28352792463,-10.3350074829274,2021-02-05 20:02:00,2021-02-05,24,10,5,"Corn","0N","Cntrl",9.63592361,1,51.385951817063,39.5049895062398,"1 2021-02-04",27.7166666666667,34.2075675820718,8,273.660540656574,715.219199617236,1.09436626084035,1.09924849371655,1.09289794948222,0.0110497418974424,-11.6775133545268,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,21.39248,"2/4/21 16:20",466.750798956943,80.8895198543689,2021-02-04 16:20:00,2021-02-04,23,9,4.5,5,"Corn","0N","+C",9.63592361,1,11.1971239934534,21.77334,"2/5/21 20:03",2331.4166244528,7685.5609066807,2021-02-05 20:03:00,2021-02-05,24,10,5,"Corn","0N","+C",9.63592361,1,55.8573209341802,44.6601969407268,"2 2021-02-04",27.7166666666667,38.671487429132,8,309.371899433056,845.46478886987,8.85120238712355,1.1940373634538,10.7709929854981,0.120711788081959,9796.82907274032,9.88731527125607,90.1126847287439,3.82357188220244,30.5885750576195,120.046656199005,14.1988948303183,34.8479155469296,725.418132670865,85.8011051696817
3,21.39307,"2/4/21 16:21",511.365772543876,-9.96451416912991,2021-02-04 16:21:00,2021-02-04,23,9,4.5,5,"Corn","0N","+N",9.63592361,1,12.2673908744461,21.78383,"2/5/21 20:04",2056.10333030762,-1.9889616033566,2021-02-05 20:04:00,2021-02-05,24,10,5,"Corn","0N","+N",9.63592361,1,49.2594663441813,36.9920754697353,"3 2021-02-04",27.7166666666667,32.0316227759584,8,256.252982207667,734.358502496214,1.10349343222852,1.09477146520312,1.10638582951458,0.0111876367225011,0.656218750940019,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,21.31982,"2/4/21 16:22",552.36162320136,-11.7711220530256,2021-02-04 16:22:00,2021-02-04,23,9,4.5,5,"Corn","112N","Cntrl",10.48985991,2,12.1751893195893,21.8519,"2/5/21 20:06",1762.69311993066,-0.304789101056024,2021-02-05 20:06:00,2021-02-05,24,10,5,"Corn","112N","Cntrl",10.48985991,2,38.783313697109,26.6081243775198,"4 2021-02-04",27.7333333333333,23.0262614805459,8,184.210091844368,548.385652722721,1.10533502602662,1.09279556713821,1.11107275799771,0.0112355628581012,4.9428779282461,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,21.30027,"2/4/21 16:23",527.133854759769,642.622270534293,2021-02-04 16:23:00,2021-02-04,23,9,4.5,5,"Corn","112N","+C",10.48985991,2,11.6198887257836,21.73668,"2/5/21 20:07",1963.12474508305,8846.51779016834,2021-02-05 20:07:00,2021-02-05,24,10,5,"Corn","112N","+C",10.48985991,2,43.210148428524,31.5902597027404,"5 2021-02-04",27.7333333333333,27.3377247427561,8,218.701797942049,620.397628798051,9.91697232590315,1.80338185179592,12.9014054822892,0.148124152332513,12248.6742155857,12.0632117951051,87.9367882048949,3.29780763568152,26.3824610854522,105.781356607729,17.0505739702243,24.0399171070746,514.616272190322,82.9494260297757
6,21.25124,"2/4/21 16:24",502.862449846634,-9.51561616582708,2021-02-04 16:24:00,2021-02-04,23,9,4.5,5,"Corn","112N","+N",10.48985991,2,11.0867074739899,21.67696,"2/5/21 20:09",1503.8143341639,1.74019222359201,2021-02-05 20:09:00,2021-02-05,24,10,5,"Corn","112N","+N",10.48985991,2,33.1070162887649,22.020308814775,"6 2021-02-04",27.75,19.044591407373,8,152.356731258984,489.149235421715,1.10757106161178,1.09526241544299,1.11376817540441,0.0112631268767528,7.40828750148093,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,21.19468,"2/4/21 16:25",463.32861200019,-7.6125048241521,2021-02-04 16:25:00,2021-02-04,23,9,4.5,5,"Corn","0N","Cntrl",11.09940695,3,9.65596893013967,21.67589,"2/5/21 20:10",1339.91369124814,-11.6780556358077,2021-02-05 20:10:00,2021-02-05,24,10,5,"Corn","0N","Cntrl",11.09940695,3,27.8788038894242,18.2228349592845,"7 2021-02-04",27.75,15.7602896945163,8,126.082317556131,387.785026683647,1.09289735637525,1.09734375388303,1.09054128629712,0.0110256521517698,-13.8321733969788,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,21.23853,"2/4/21 16:26",506.525576019205,40.3617508740586,2021-02-04 16:26:00,2021-02-04,23,9,4.5,5,"Corn","0N","+C",11.09940695,3,10.5546399902837,21.7051,"2/5/21 20:11",1772.5175848371,8566.88077094289,2021-02-05 20:11:00,2021-02-05,24,10,5,"Corn","0N","+C",11.09940695,3,36.8760876670754,26.3214476767917,"8 2021-02-04",27.75,22.7644952880361,8,182.115962304289,542.439376621003,9.66254782376114,1.1497818952714,13.0760827022391,0.150431355474312,12455.0374743354,12.2416183507638,87.7583816492362,2.78674263263899,22.2939410611119,88.9312102218236,16.3946818860753,19.9777526553971,453.50816639918,83.6053181139247
9,21.27798,"2/4/21 16:27",464.096100598589,-10.0381970269844,2021-02-04 16:27:00,2021-02-04,23,9,4.5,5,"Corn","0N","+N",11.09940695,3,9.66922731861413,21.71111,"2/5/21 20:12",1247.14830071432,-10.5115584613403,2021-02-05 20:12:00,2021-02-05,24,10,5,"Corn","0N","+N",11.09940695,3,25.9455889607324,16.2763616421183,"9 2021-02-04",27.75,14.0768533121023,8,112.614826496818,335.393029846608,1.09417316785649,1.0946908793562,1.09386561323917,0.0110596336619702,-10.7927638819854,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,21.2129,"2/4/21 16:28",496.488565029004,-10.1764460431458,2021-02-04 16:28:00,2021-02-04,23,9,4.5,5,"Corn","112N","Cntrl",10.17843925,4,11.282561090344,21.7047,"2/5/21 20:13",1743.74771391343,-9.54054930879988,2021-02-05 20:13:00,2021-02-05,24,10,5,"Corn","112N","Cntrl",10.17843925,4,39.5600755721649,28.2775144818209,"10 2021-02-04",27.75,24.4562287410343,8,195.649829928274,566.928238864576,1.09523514672038,1.09453967810686,1.09551263458528,0.011076470479421,-9.28682777555068,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,21.14626,"2/4/21 16:29",537.689396401882,570.453752055228,2021-02-04 16:29:00,2021-02-04,23,9,4.5,5,"Corn","112N","+C",10.17843925,4,12.2216050520981,21.69776,"2/5/21 20:14",1947.83965815174,7127.19320534588,2021-02-05 20:14:00,2021-02-05,24,10,5,"Corn","112N","+C",10.17843925,4,44.1913111577094,31.9697061056113,"11 2021-02-04",27.75,27.6494755507989,8,221.195804406392,643.252890757151,8.32958279199814,1.72551752311973,10.8542315075002,0.121758235876484,9890.42654280152,9.97233092477267,90.0276690752273,2.75729720088978,22.0583776071183,98.7079541787759,15.3451240712794,24.8921783499092,544.544936578375,84.6548759287206
12,21.11442,"2/4/21 16:30",472.994346341209,-9.30960643195922,2021-02-04 16:30:00,2021-02-04,23,9,4.5,5,"Corn","112N","+N",10.17843925,4,10.7522588696953,21.70676,"2/5/21 20:15",1743.41850093962,-4.20653238185276,2021-02-05 20:15:00,2021-02-05,24,10,5,"Corn","112N","+N",10.17843925,4,39.5523304474669,28.8000715777716,"12 2021-02-04",27.75,24.9081700132079,8,199.265360105663,556.757670399825,1.10106847826777,1.09548772229459,1.10315200548229,0.0111545719388695,-2.30119595453659,NA,NA,NA,NA,NA,NA,NA,NA,NA
